level_0,index,Peptide,Quality,Significance (-10lgP),m/z,RT range,z,Avg. Area,LIVER_N50_neg m/z,LIVER_N50_neg RT mean,LIVER_N50_neg Normalized Area,LIVER_N01_neg m/z,LIVER_N01_neg RT mean,LIVER_N01_neg Normalized Area,Sample Profile (Ratio),protein Normalized Area,control Normalized Area,Group Profile (Ratio),RT mean,Accession,PTM,Ratio N50/N01,[M-H]-,[M+HCOO]-
1022,1022,,0.31,5.35,484.2732,3.70 - 3.98,1,1900.0,484.2732,3.81,3760.0,-,-,0.0,1.00:0,3760.0,0.0,1.00:0,3.81,,,#DIV/0!,[],"['Lysophosphatidylcholine (12:0)' 'Lysophosphatidylethanolamine (15:0)'
 'Phosphatidylethanolamine (O-15:0)']"
1023,1023,,0.41,6.76,546.2821,1.34 - 1.80,1,1900.0,546.2821,1.6,3730.0,-,-,0.0,1.00:0,3730.0,0.0,1.00:0,1.6,,,#DIV/0!,['Lysophosphatidylserine (20:3)' 'Phosphatidylserine (O-20:3)'],['Lysophosphatidylethanolamine (20:4)']
1024,1024,,0.37,5.67,1497.9689,16.06 - 16.23,1,1900.0,1497.9689,16.14,3710.0,-,-,0.0,1.00:0,3710.0,0.0,1.00:0,16.14,,,#DIV/0!,[],[]
1025,1025,,0.41,7.0,934.8704,17.25 - 17.54,1,1900.0,934.8704,17.29,3700.0,-,-,0.0,1.00:0,3700.0,0.0,1.00:0,17.29,,,#DIV/0!,[],[]
1026,1026,,0.42,6.75,1563.9448,15.85 - 15.95,1,1800.0,1563.9448,15.91,3690.0,-,-,0.0,1.00:0,3690.0,0.0,1.00:0,15.91,,,#DIV/0!,[],[]
1027,1027,,0.42,6.58,960.8961,17.45 - 17.58,1,1800.0,960.8961,17.54,3660.0,-,-,0.0,1.00:0,3660.0,0.0,1.00:0,17.54,,,#DIV/0!,[],[]
1028,1028,,0.39,6.53,710.6276,12.25 - 12.82,1,1800.0,710.6276,12.67,3660.0,-,-,0.0,1.00:0,3660.0,0.0,1.00:0,12.67,,,#DIV/0!,[],['Ceramide (t42:1)']
1029,1029,,0.4,7.19,602.5081,10.23 - 10.55,1,1800.0,602.5081,10.42,3640.0,-,-,0.0,1.00:0,3640.0,0.0,1.00:0,10.42,,,#DIV/0!,['Ceramide (t38:4)'],[]
1030,1030,,0.29,5.39,448.1541,3.05 - 3.19,1,1800.0,448.1541,3.16,3640.0,-,-,0.0,1.00:0,3640.0,0.0,1.00:0,3.16,,,#DIV/0!,[],[]
1031,1031,,0.41,6.49,757.5539,10.12 - 10.31,1,1800.0,757.5539,10.2,3620.0,-,-,0.0,1.00:0,3620.0,0.0,1.00:0,10.2,,,#DIV/0!,[],['Sphingomyelin (d35:3)' 'Ceramide phosphoethanolamine (d38:3)']
1032,1032,,0.39,6.64,702.6161,13.72 - 14.14,1,1800.0,702.6161,14.0,3600.0,-,-,0.0,1.00:0,3600.0,0.0,1.00:0,14.0,,,#DIV/0!,[],[]
1033,1033,,0.4,6.84,1424.3461,14.65 - 14.78,1,1800.0,1424.3461,14.73,3590.0,-,-,0.0,1.00:0,3590.0,0.0,1.00:0,14.73,,,#DIV/0!,[],[]
1034,1034,,0.39,6.59,1128.2629,10.83 - 11.01,1,1800.0,1128.2629,10.92,3560.0,-,-,0.0,1.00:0,3560.0,0.0,1.00:0,10.92,,,#DIV/0!,[],[]
1035,1035,,0.39,6.41,983.6151,11.14 - 11.49,1,1800.0,983.6151,11.32,3530.0,-,-,0.0,1.00:0,3530.0,0.0,1.00:0,11.32,,,#DIV/0!,[],['Phosphatidylinositol (O-43:6)']
1036,1036,,0.42,6.64,439.9397,1.06 - 1.42,1,1800.0,439.9397,1.32,3520.0,-,-,0.0,1.00:0,3520.0,0.0,1.00:0,1.32,,,#DIV/0!,[],[]
1037,1037,,0.32,5.55,1023.5356,4.09 - 4.79,1,1700.0,1023.5356,4.55,3490.0,-,-,0.0,1.00:0,3490.0,0.0,1.00:0,4.55,,,#DIV/0!,[],['Phosphatidylglycerophosphate (46:10)']
1038,1038,,0.42,6.87,724.6819,15.42 - 15.64,1,1700.0,724.6819,15.51,3470.0,-,-,0.0,1.00:0,3470.0,0.0,1.00:0,15.51,,,#DIV/0!,[],['Ceramide (d44:0)']
1039,1039,,0.39,6.65,834.6077,14.35 - 14.59,1,1700.0,834.6077,14.52,3470.0,-,-,0.0,1.00:0,3470.0,0.0,1.00:0,14.52,,,#DIV/0!,['Phosphatidylcholine (40:5)' 'Phosphatidylethanolamine (43:5)'],['Hexosyl ceramide (d41:5)']
1040,1040,,0.44,7.75,470.1013,3.73 - 4.16,1,1700.0,470.1013,3.97,3470.0,-,-,0.0,1.00:0,3470.0,0.0,1.00:0,3.97,,,#DIV/0!,[],[]
1041,1041,,0.41,6.7,1427.9937,16.44 - 16.57,1,1700.0,1427.9937,16.49,3420.0,-,-,0.0,1.00:0,3420.0,0.0,1.00:0,16.49,,,#DIV/0!,[],[]
1042,1042,,0.41,6.56,791.1421,5.74 - 5.90,1,1700.0,791.1421,5.81,3420.0,-,-,0.0,1.00:0,3420.0,0.0,1.00:0,5.81,,,#DIV/0!,[],[]
1043,1043,,0.41,7.11,1240.2805,13.10 - 13.23,1,1700.0,1240.2805,13.16,3400.0,-,-,0.0,1.00:0,3400.0,0.0,1.00:0,13.16,,,#DIV/0!,[],[]
1044,1044,,0.41,6.54,790.6515,15.14 - 15.34,1,1700.0,790.6515,15.23,3390.0,-,-,0.0,1.00:0,3390.0,0.0,1.00:0,15.23,,,#DIV/0!,[],[]
1045,1045,,0.29,5.39,1199.2842,11.00 - 11.28,1,1700.0,1199.2842,11.14,3390.0,-,-,0.0,1.00:0,3390.0,0.0,1.00:0,11.14,,,#DIV/0!,[],[]
1046,1046,,0.45,8.07,325.237,3.19 - 3.36,1,1700.0,325.237,3.24,3380.0,-,-,0.0,1.00:0,3380.0,0.0,1.00:0,3.24,,,#DIV/0!,['Monoacylglycerol (16:2)'],['octadecadienoate']
1047,1047,,0.38,6.58,820.2455,2.85 - 3.07,1,1700.0,820.2455,3.03,3380.0,-,-,0.0,1.00:0,3380.0,0.0,1.00:0,3.03,,,#DIV/0!,[],[]
1048,1048,,0.43,8.13,572.2977,1.83 - 1.99,1,1700.0,572.2977,1.92,3380.0,-,-,0.0,1.00:0,3380.0,0.0,1.00:0,1.92,,,#DIV/0!,['Lysophosphatidylserine (22:4)'],['Lysophosphatidylethanolamine (22:5)']
1049,1049,,0.38,6.42,1458.2007,14.58 - 15.04,1,1700.0,1458.2007,14.6,3360.0,-,-,0.0,1.00:0,3360.0,0.0,1.00:0,14.6,,,#DIV/0!,[],[]
1050,1050,,0.38,6.39,614.5267,10.52 - 11.19,1,1700.0,614.5267,10.89,3350.0,-,-,0.0,1.00:0,3350.0,0.0,1.00:0,10.89,,,#DIV/0!,[],['Ceramide (t35:0)']
1051,1051,,0.36,5.78,1163.2595,11.05 - 11.33,1,1700.0,1163.2595,11.14,3330.0,-,-,0.0,1.00:0,3330.0,0.0,1.00:0,11.14,,,#DIV/0!,[],[]
1052,1052,,0.38,6.53,884.5649,10.06 - 10.20,1,1700.0,884.5649,10.14,3330.0,-,-,0.0,1.00:0,3330.0,0.0,1.00:0,10.14,,,#DIV/0!,[],['Phosphatidylserine (40:4)']
1053,1053,,0.33,5.46,744.137,9.44 - 9.52,1,1700.0,744.137,9.52,3330.0,-,-,0.0,1.00:0,3330.0,0.0,1.00:0,9.52,,,#DIV/0!,[],[]
1054,1054,,0.37,5.89,1207.7144,11.10 - 11.33,1,1700.0,1207.7144,11.22,3320.0,-,-,0.0,1.00:0,3320.0,0.0,1.00:0,11.22,,,#DIV/0!,"['Phosphatidylinositol bisphosphate (49:0)'
 'Phosphatidylinositol monophosphate (56:9)']",[]
1055,1055,,0.43,7.88,684.3345,3.16 - 3.28,1,1700.0,684.3345,3.24,3310.0,-,-,0.0,1.00:0,3310.0,0.0,1.00:0,3.24,,,#DIV/0!,[],[]
1056,1056,,0.35,5.74,896.4988,10.24 - 10.52,1,1600.0,896.4988,10.33,3300.0,-,-,0.0,1.00:0,3300.0,0.0,1.00:0,10.33,,,#DIV/0!,[],[]
1057,1057,,0.39,6.52,719.1476,4.33 - 4.75,1,1600.0,719.1476,4.54,3280.0,-,-,0.0,1.00:0,3280.0,0.0,1.00:0,4.54,,,#DIV/0!,[],[]
1058,1058,,0.41,7.15,1218.127,14.11 - 14.40,1,1600.0,1218.127,14.26,3270.0,-,-,0.0,1.00:0,3270.0,0.0,1.00:0,14.26,,,#DIV/0!,['Triacylglycerol (78:4)'],[]
1059,1059,,0.39,6.53,920.8632,17.15 - 17.40,1,1600.0,920.8632,17.3,3250.0,-,-,0.0,1.00:0,3250.0,0.0,1.00:0,17.3,,,#DIV/0!,[],[]
1060,1060,,0.35,5.67,1010.4821,10.34 - 10.62,1,1600.0,1010.4821,10.48,3250.0,-,-,0.0,1.00:0,3250.0,0.0,1.00:0,10.48,,,#DIV/0!,[],[]
1061,1061,,0.38,6.0,1025.161,13.06 - 13.27,1,1600.0,1025.161,13.16,3240.0,-,-,0.0,1.00:0,3240.0,0.0,1.00:0,13.16,,,#DIV/0!,[],[]
1062,1062,,0.39,6.3,592.3605,2.13 - 2.58,1,1600.0,592.3605,2.46,3240.0,-,-,0.0,1.00:0,3240.0,0.0,1.00:0,2.46,,,#DIV/0!,['Phosphatidylserine (O-23:1)'],"['Lysophosphatidylcholine (20:2)' 'Phosphatidylcholine (O-20:2)'
 'Phosphatidylethanolamine (O-23:2)']"
1063,1063,,0.33,5.61,1159.1665,12.19 - 12.62,1,1600.0,1159.1665,12.44,3230.0,-,-,0.0,1.00:0,3230.0,0.0,1.00:0,12.44,,,#DIV/0!,[],[]
1064,1064,,0.3,5.3,1032.4746,10.37 - 10.60,1,1600.0,1032.4746,10.49,3210.0,-,-,0.0,1.00:0,3210.0,0.0,1.00:0,10.49,,,#DIV/0!,[],[]
1065,1065,,0.36,5.77,770.3077,2.00 - 2.41,1,1600.0,770.3077,2.24,3210.0,-,-,0.0,1.00:0,3210.0,0.0,1.00:0,2.24,,,#DIV/0!,[],[]
1066,1066,,0.39,6.63,677.5471,15.59 - 16.15,1,1600.0,677.5471,15.91,3200.0,-,-,0.0,1.00:0,3200.0,0.0,1.00:0,15.91,,,#DIV/0!,['Monoalkylmonoacylglycerol (O-42:8)'],[]
1067,1067,,0.36,5.57,1278.099,15.05 - 15.31,1,1600.0,1278.099,15.22,3200.0,-,-,0.0,1.00:0,3200.0,0.0,1.00:0,15.22,,,#DIV/0!,[],[]
1068,1068,,0.37,5.73,754.3541,11.31 - 11.79,1,1600.0,754.3541,11.61,3200.0,-,-,0.0,1.00:0,3200.0,0.0,1.00:0,11.61,,,#DIV/0!,[],[]
1069,1069,,0.39,6.59,656.4642,6.26 - 6.68,1,1600.0,656.4642,6.44,3190.0,-,-,0.0,1.00:0,3190.0,0.0,1.00:0,6.44,,,#DIV/0!,['Phosphatidylcholine (O-28:3)' 'Phosphatidylethanolamine (O-31:3)'],[]
1070,1070,,0.37,5.8,1235.1426,12.65 - 12.93,1,1600.0,1235.1426,12.74,3180.0,-,-,0.0,1.00:0,3180.0,0.0,1.00:0,12.74,,,#DIV/0!,[],[]
1071,1071,,0.4,7.05,514.2737,5.75 - 6.37,1,1600.0,514.2737,6.25,3180.0,-,-,0.0,1.00:0,3180.0,0.0,1.00:0,6.25,,,#DIV/0!,[],['Lysophosphatidylserine (O-15:0)']
1072,1072,,0.37,5.8,1550.2275,15.04 - 15.18,1,1600.0,1550.2275,15.13,3160.0,-,-,0.0,1.00:0,3160.0,0.0,1.00:0,15.13,,,#DIV/0!,[],[]
1073,1073,,0.41,6.68,839.7447,16.00 - 16.29,1,1600.0,839.7447,16.15,3150.0,-,-,0.0,1.00:0,3150.0,0.0,1.00:0,16.15,,,#DIV/0!,['Diacylglycerol (52:4)' 'Monoalkyldiacylglycerol (O-52:4)'],[]
1074,1074,,0.36,5.71,906.207,6.93 - 7.04,1,1600.0,906.207,6.99,3150.0,-,-,0.0,1.00:0,3150.0,0.0,1.00:0,6.99,,,#DIV/0!,[],[]
1075,1075,,0.35,5.7,1253.7438,20.11 - 20.21,1,1600.0,1253.7438,20.19,3140.0,-,-,0.0,1.00:0,3140.0,0.0,1.00:0,20.19,,,#DIV/0!,['Ganglioside GM3 (d42:6)'],[]
1076,1076,,0.39,6.53,547.2319,5.72 - 6.36,1,1600.0,547.2319,6.24,3140.0,-,-,0.0,1.00:0,3140.0,0.0,1.00:0,6.24,,,#DIV/0!,[],[]
1077,1077,,0.43,7.93,520.1368,3.70 - 3.90,1,1600.0,520.1368,3.85,3140.0,-,-,0.0,1.00:0,3140.0,0.0,1.00:0,3.85,,,#DIV/0!,[],[]
1078,1078,,0.35,5.74,908.6356,10.06 - 10.34,1,1600.0,908.6356,10.25,3130.0,-,-,0.0,1.00:0,3130.0,0.0,1.00:0,10.25,,,#DIV/0!,['Phosphatidylserine (45:4)'],"['Phosphatidylcholine (42:5)' 'Phosphatidylethanolamine (45:5)'
 'Dihexosyl ceramide (d34:0)']"
1079,1079,,0.33,5.49,1122.6096,12.56 - 12.93,1,1600.0,1122.6096,12.8,3120.0,-,-,0.0,1.00:0,3120.0,0.0,1.00:0,12.8,,,#DIV/0!,[],[]
1080,1080,,0.4,6.81,846.7494,15.77 - 16.10,1,1600.0,846.7494,15.98,3100.0,-,-,0.0,1.00:0,3100.0,0.0,1.00:0,15.98,,,#DIV/0!,[],[]
1081,1081,,0.39,6.63,1425.9707,16.19 - 16.35,1,1500.0,1425.9707,16.28,3090.0,-,-,0.0,1.00:0,3090.0,0.0,1.00:0,16.28,,,#DIV/0!,[],[]
1082,1082,,0.4,6.92,509.2865,1.77 - 2.11,1,1500.0,509.2865,2.03,3090.0,-,-,0.0,1.00:0,3090.0,0.0,1.00:0,2.03,,,#DIV/0!,['Lysophosphatidylglycerol (18:1)'],['Lysophosphatidate (20:1)' 'Phosphatidate (O-20:1)']
1083,1083,,0.35,5.62,1020.5136,6.36 - 6.66,1,1500.0,1020.5136,6.46,3080.0,-,-,0.0,1.00:0,3080.0,0.0,1.00:0,6.46,,,#DIV/0!,[],[]
1084,1084,,0.35,5.59,1025.5903,11.02 - 11.50,1,1500.0,1025.5903,11.22,3070.0,-,-,0.0,1.00:0,3070.0,0.0,1.00:0,11.22,,,#DIV/0!,[],[]
1085,1085,,0.33,5.42,1023.6948,13.88 - 14.19,1,1500.0,1023.6948,14.0,3050.0,-,-,0.0,1.00:0,3050.0,0.0,1.00:0,14.0,,,#DIV/0!,['Phosphatidylinositol (48:5)' 'Phosphatidylglycerophosphate (48:1)'],[]
1086,1086,,0.37,6.18,864.4994,10.36 - 10.57,1,1500.0,864.4994,10.49,3030.0,-,-,0.0,1.00:0,3030.0,0.0,1.00:0,10.49,,,#DIV/0!,[],[]
1087,1087,,0.42,6.39,563.3311,6.15 - 6.35,1,1500.0,563.3311,6.26,3020.0,-,-,0.0,1.00:0,3020.0,0.0,1.00:0,6.26,,,#DIV/0!,['Lysophosphatidylglycerol (22:2)'],['Phosphatidate (O-24:2)']
1088,1088,,0.36,5.79,807.5466,10.33 - 10.60,1,1500.0,807.5466,10.51,3010.0,-,-,0.0,1.00:0,3010.0,0.0,1.00:0,10.51,,,#DIV/0!,['Phosphatidylinositol (O-33:1)'],"['Phosphatidate (O-42:6)' 'Phosphatidylglycerol (35:1)'
 'Bismonoacylglycerolphosphate (35:1)']"
1089,1089,,0.26,5.1,695.3098,2.81 - 3.00,1,1500.0,695.3098,2.93,3000.0,-,-,0.0,1.00:0,3000.0,0.0,1.00:0,2.93,,,#DIV/0!,[],['Phosphatidylinositol (21:3)']
1090,1090,,0.36,5.75,785.6519,11.98 - 12.25,1,1500.0,785.6519,12.07,2990.0,-,-,0.0,1.00:0,2990.0,0.0,1.00:0,12.07,,,#DIV/0!,['Phosphatidate (O-43:1)' 'Sphingomyelin (d40:1)'],[]
1091,1091,,0.38,6.52,1167.2585,10.83 - 11.08,1,1500.0,1167.2585,10.94,2980.0,-,-,0.0,1.00:0,2980.0,0.0,1.00:0,10.94,,,#DIV/0!,[],[]
1092,1092,,0.36,5.75,809.5553,12.73 - 13.07,1,1500.0,809.5553,12.92,2970.0,-,-,0.0,1.00:0,2970.0,0.0,1.00:0,12.92,,,#DIV/0!,['Phosphatidylinositol (O-33:0)'],['Phosphatidylglycerol (35:0)' 'Bismonoacylglycerolphosphate (35:0)']
1093,1093,,0.4,6.82,472.1747,3.49 - 3.92,1,1500.0,472.1747,3.81,2950.0,-,-,0.0,1.00:0,2950.0,0.0,1.00:0,3.81,,,#DIV/0!,[],[]
1094,1094,,0.43,8.13,424.1284,3.03 - 3.21,1,1500.0,424.1284,3.15,2950.0,-,-,0.0,1.00:0,2950.0,0.0,1.00:0,3.15,,,#DIV/0!,[],[]
1095,1095,,0.37,5.99,1219.1333,14.07 - 14.47,1,1500.0,1219.1333,14.26,2940.0,-,-,0.0,1.00:0,2940.0,0.0,1.00:0,14.26,,,#DIV/0!,[],[]
1096,1096,,0.37,5.72,901.5015,6.43 - 6.67,1,1500.0,901.5015,6.56,2940.0,-,-,0.0,1.00:0,2940.0,0.0,1.00:0,6.56,,,#DIV/0!,['Phosphatidylglycerophosphate (40:6)'],['Phosphatidylinositol (36:5)']
1097,1097,,0.35,5.67,880.2131,3.60 - 4.13,1,1500.0,880.2131,3.79,2910.0,-,-,0.0,1.00:0,2910.0,0.0,1.00:0,3.79,,,#DIV/0!,[],[]
1098,1098,,0.39,6.65,945.1993,5.92 - 6.33,1,1500.0,945.1993,6.26,2900.0,-,-,0.0,1.00:0,2900.0,0.0,1.00:0,6.26,,,#DIV/0!,[],[]
1099,1099,,0.43,8.15,464.3127,3.31 - 3.43,1,1500.0,464.3127,3.38,2900.0,-,-,0.0,1.00:0,2900.0,0.0,1.00:0,3.38,,,#DIV/0!,"['Lysophosphatidylcholine (O-15:1)'
 'Lysophosphatidylethanolamine (O-18:1)']",[]
1100,1100,,0.36,5.59,908.2965,2.84 - 3.01,1,1500.0,908.2965,2.92,2900.0,-,-,0.0,1.00:0,2900.0,0.0,1.00:0,2.92,,,#DIV/0!,[],[]
1101,1101,,0.37,6.23,1263.1357,12.43 - 12.63,1,1400.0,1263.1357,12.58,2870.0,-,-,0.0,1.00:0,2870.0,0.0,1.00:0,12.58,,,#DIV/0!,[],[]
1102,1102,,0.41,6.84,656.4646,6.57 - 6.75,1,1400.0,656.4646,6.65,2870.0,-,-,0.0,1.00:0,2870.0,0.0,1.00:0,6.65,,,#DIV/0!,['Phosphatidylcholine (O-28:3)' 'Phosphatidylethanolamine (O-31:3)'],[]
1103,1103,,0.39,6.59,676.1365,3.52 - 3.90,1,1400.0,676.1365,3.79,2870.0,-,-,0.0,1.00:0,2870.0,0.0,1.00:0,3.79,,,#DIV/0!,[],[]
1104,1104,,0.37,5.93,1217.1284,13.98 - 14.40,1,1400.0,1217.1284,14.13,2860.0,-,-,0.0,1.00:0,2860.0,0.0,1.00:0,14.13,,,#DIV/0!,[],[]
1105,1105,,0.38,6.64,742.2272,2.93 - 3.10,1,1400.0,742.2272,3.02,2860.0,-,-,0.0,1.00:0,2860.0,0.0,1.00:0,3.02,,,#DIV/0!,[],[]
1106,1106,,0.26,5.13,627.321,2.72 - 3.00,1,1400.0,627.321,2.94,2860.0,-,-,0.0,1.00:0,2860.0,0.0,1.00:0,2.94,,,#DIV/0!,"['Phosphatidylglycerol (26:5)' 'Phosphatidylinositol (19:0)'
 'Bismonoacylglycerolphosphate (26:5)']",['Lysophosphatidylinositol (O-18:2)' 'Phosphatidate (28:5)']
1107,1107,,0.39,6.52,735.2915,2.38 - 2.58,1,1400.0,735.2915,2.52,2850.0,-,-,0.0,1.00:0,2850.0,0.0,1.00:0,2.52,,,#DIV/0!,[],[]
1108,1108,,0.41,7.08,1264.1702,12.04 - 12.19,1,1400.0,1264.1702,12.1,2840.0,-,-,0.0,1.00:0,2840.0,0.0,1.00:0,12.1,,,#DIV/0!,[],[]
1109,1109,,0.36,5.76,1100.1814,11.61 - 12.03,1,1400.0,1100.1814,11.74,2840.0,-,-,0.0,1.00:0,2840.0,0.0,1.00:0,11.74,,,#DIV/0!,[],[]
1110,1110,,0.38,6.48,828.6554,11.95 - 12.14,1,1400.0,828.6554,12.04,2830.0,-,-,0.0,1.00:0,2830.0,0.0,1.00:0,12.04,,,#DIV/0!,['Phosphatidylcholine (39:1)' 'Phosphatidylethanolamine (42:1)'],['Hexosyl ceramide (d40:1)']
1111,1111,,0.32,5.78,1248.2102,13.96 - 14.26,1,1400.0,1248.2102,14.11,2820.0,-,-,0.0,1.00:0,2820.0,0.0,1.00:0,14.11,,,#DIV/0!,[],[]
1112,1112,,0.36,5.8,1304.7417,20.14 - 20.21,1,1400.0,1304.7417,20.18,2810.0,-,-,0.0,1.00:0,2810.0,0.0,1.00:0,20.18,,,#DIV/0!,[],[]
1113,1113,,0.38,6.41,1350.3236,14.02 - 14.16,1,1400.0,1350.3236,14.1,2810.0,-,-,0.0,1.00:0,2810.0,0.0,1.00:0,14.1,,,#DIV/0!,[],[]
1114,1114,,0.42,6.68,552.272,1.36 - 1.79,1,1400.0,552.272,1.73,2810.0,-,-,0.0,1.00:0,2810.0,0.0,1.00:0,1.73,,,#DIV/0!,[],[]
1115,1115,,0.4,6.99,1204.1689,12.73 - 12.93,1,1400.0,1204.1689,12.82,2800.0,-,-,0.0,1.00:0,2800.0,0.0,1.00:0,12.82,,,#DIV/0!,[],[]
1116,1116,,0.27,5.17,1090.2371,10.20 - 10.42,1,1400.0,1090.2371,10.27,2800.0,-,-,0.0,1.00:0,2800.0,0.0,1.00:0,10.27,,,#DIV/0!,[],[]
1117,1117,,0.39,6.47,978.5121,6.81 - 7.01,1,1400.0,978.5121,6.9,2800.0,-,-,0.0,1.00:0,2800.0,0.0,1.00:0,6.9,,,#DIV/0!,[],[]
1118,1118,,0.4,7.43,683.1523,3.70 - 3.98,1,1400.0,683.1523,3.93,2790.0,-,-,0.0,1.00:0,2790.0,0.0,1.00:0,3.93,,,#DIV/0!,[],[]
1119,1119,,0.41,6.49,437.2659,2.82 - 2.99,1,1400.0,437.2659,2.87,2790.0,-,-,0.0,1.00:0,2790.0,0.0,1.00:0,2.87,,,#DIV/0!,['Lysophosphatidate (18:0)' 'Phosphatidate (O-18:0)'],[]
1120,1120,,0.37,6.12,1253.595,12.01 - 12.21,1,1400.0,1253.595,12.1,2770.0,-,-,0.0,1.00:0,2770.0,0.0,1.00:0,12.1,,,#DIV/0!,[],[]
1121,1121,,0.35,5.61,867.1857,3.73 - 3.99,1,1400.0,867.1857,3.79,2760.0,-,-,0.0,1.00:0,2760.0,0.0,1.00:0,3.79,,,#DIV/0!,[],[]
1122,1122,,0.4,7.25,1203.1667,12.64 - 12.91,1,1400.0,1203.1667,12.69,2750.0,-,-,0.0,1.00:0,2750.0,0.0,1.00:0,12.69,,,#DIV/0!,[],[]
1123,1123,,0.38,6.21,1262.1721,12.03 - 12.13,1,1400.0,1262.1721,12.07,2750.0,-,-,0.0,1.00:0,2750.0,0.0,1.00:0,12.07,,,#DIV/0!,[],[]
1124,1124,,0.35,5.75,1236.1433,12.45 - 12.75,1,1400.0,1236.1433,12.56,2740.0,-,-,0.0,1.00:0,2740.0,0.0,1.00:0,12.56,,,#DIV/0!,[],[]
1125,1125,,0.41,6.61,385.139,2.15 - 2.47,1,1400.0,385.139,2.4,2740.0,-,-,0.0,1.00:0,2740.0,0.0,1.00:0,2.4,,,#DIV/0!,[],[]
1126,1126,,0.39,6.47,1395.9332,15.62 - 15.78,1,1400.0,1395.9332,15.66,2730.0,-,-,0.0,1.00:0,2730.0,0.0,1.00:0,15.66,,,#DIV/0!,['Ganglioside GM3 (d52:5)'],[]
1127,1127,,0.34,5.29,1089.2389,9.82 - 10.03,1,1400.0,1089.2389,9.89,2730.0,-,-,0.0,1.00:0,2730.0,0.0,1.00:0,9.89,,,#DIV/0!,[],[]
1128,1128,,0.39,6.65,846.0098,4.65 - 4.80,1,1400.0,846.0098,4.71,2720.0,-,-,0.0,1.00:0,2720.0,0.0,1.00:0,4.71,,,#DIV/0!,[],[]
1129,1129,,0.23,5.07,780.541,11.84 - 12.08,1,1400.0,780.541,12.01,2710.0,-,-,0.0,1.00:0,2710.0,0.0,1.00:0,12.01,,,#DIV/0!,[],['Phosphatidylserine (O-33:0)']
1130,1130,,0.29,5.33,817.5311,6.71 - 6.98,1,1400.0,817.5311,6.85,2710.0,-,-,0.0,1.00:0,2710.0,0.0,1.00:0,6.85,,,#DIV/0!,['Phosphatidylinositol (O-34:3)'],['Phosphatidylglycerol (36:3)' 'Bismonoacylglycerolphosphate (36:3)']
1131,1131,,0.43,7.94,469.07,3.11 - 3.21,1,1400.0,469.07,3.16,2710.0,-,-,0.0,1.00:0,2710.0,0.0,1.00:0,3.16,,,#DIV/0!,[],[]
1132,1132,,0.2,5.1,794.1655,3.49 - 3.92,1,1300.0,794.1655,3.81,2700.0,-,-,0.0,1.00:0,2700.0,0.0,1.00:0,3.81,,,#DIV/0!,[],[]
1133,1133,,0.42,6.54,598.0059,2.44 - 2.66,1,1300.0,598.0059,2.5,2700.0,-,-,0.0,1.00:0,2700.0,0.0,1.00:0,2.5,,,#DIV/0!,[],[]
1134,1134,,0.35,5.59,847.5886,5.42 - 6.06,1,1300.0,847.5886,5.67,2690.0,-,-,0.0,1.00:0,2690.0,0.0,1.00:0,5.67,,,#DIV/0!,[],['Phosphatidate (O-45:7)' 'Sphingomyelin (d42:7)']
1135,1135,,0.34,5.33,816.5383,4.15 - 4.76,1,1300.0,816.5383,4.31,2690.0,-,-,0.0,1.00:0,2690.0,0.0,1.00:0,4.31,,,#DIV/0!,[],['Phosphatidylserine (O-36:3)']
1136,1136,,0.39,6.41,447.0864,1.73 - 3.90,1,1300.0,447.0864,1.92,2680.0,-,-,0.0,1.00:0,2680.0,0.0,1.00:0,1.92,,,#DIV/0!,[],[]
1137,1137,,0.37,5.89,634.6107,13.77 - 14.14,1,1300.0,634.6107,14.02,2670.0,-,-,0.0,1.00:0,2670.0,0.0,1.00:0,14.02,,,#DIV/0!,['Ceramide (d41:1)'],[]
1138,1138,,0.39,6.76,746.167,4.64 - 4.76,1,1300.0,746.167,4.71,2660.0,-,-,0.0,1.00:0,2660.0,0.0,1.00:0,4.71,,,#DIV/0!,[],[]
1139,1139,,0.41,6.77,659.1542,3.83 - 3.99,1,1300.0,659.1542,3.93,2660.0,-,-,0.0,1.00:0,2660.0,0.0,1.00:0,3.93,,,#DIV/0!,[],[]
1140,1140,,0.4,6.86,893.7334,17.04 - 17.11,1,1300.0,893.7334,17.08,2630.0,-,-,0.0,1.00:0,2630.0,0.0,1.00:0,17.08,,,#DIV/0!,[],['Monoalkyldiacylglycerol (O-53:7)']
1141,1141,,0.34,5.45,793.1647,4.50 - 4.68,1,1300.0,793.1647,4.56,2630.0,-,-,0.0,1.00:0,2630.0,0.0,1.00:0,4.56,,,#DIV/0!,[],[]
1142,1142,,0.37,6.23,1467.3042,14.53 - 14.76,1,1300.0,1467.3042,14.71,2620.0,-,-,0.0,1.00:0,2620.0,0.0,1.00:0,14.71,,,#DIV/0!,[],[]
1143,1143,,0.39,6.61,1023.501,7.38 - 7.47,1,1300.0,1023.501,7.43,2620.0,-,-,0.0,1.00:0,2620.0,0.0,1.00:0,7.43,,,#DIV/0!,['Phosphatidylinositol bisphosphate (36:1)'],[]
1144,1144,,0.37,5.89,1490.1167,10.44 - 10.56,1,1300.0,1490.1167,10.49,2610.0,-,-,0.0,1.00:0,2610.0,0.0,1.00:0,10.49,,,#DIV/0!,[],[]
