LTP	lipid	lipid chains	LTP volume	lipid volume	 lipid SMILES	interaction type	screen
STARD2	PC(38:6)	Phosphatidylcholine (38:6) => (16:0/22:6)	3492	738.7900000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(38:6)	Phosphatidylcholine (38:6) => (20:4/18:2)	3492	738.7900000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(38:7)	Phosphatidylcholine (38:7)	3492	739.790000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in cellulo
STARD2	PC(38:7)	Phosphatidylcholine (38:7)	3492	739.790000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(39:4)	Phosphatidylcholine (39:4) => (22:4/17:0)	3492	750.4500000000013	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(39:5)	Phosphatidylcholine (39:5) => (22:5/17:0)	3492	751.4500000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(39:6)	Phosphatidylcholine (39:6)	3492	752.4500000000012	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(40:4)	Phosphatidylcholine (40:4)	3492	764.1100000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCC/C=C\CCCCCCCCCC)=O	known	in vitro
STARD2	PC(40:5)	Phosphatidylcholine (40:5) =>(22:5/18:0)	3492	765.1100000000008	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(40:5)	Phosphatidylcholine (40:5) => (22:5/18:0)	3492	765.1100000000008	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in vitro
STARD2	PC(40:6)	Phosphatidylcholine (40:6)	3492	766.1100000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C=C/C=C\C=C/C=C\C=C\CC)=O)COC(CCCCCCCCCCCCCCCCC)=O	known	in cellulo
STARD2	PC(40:6)	Phosphatidylcholine (40:6) => (18:0/22:6)	3492	766.1100000000013	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(40:6)	Phosphatidylcholine (40:6) => (22:5/18:1)	3492	766.1100000000008	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCC/C=C\CCCCCC)=O	known	in vitro
STARD2	PC(40:7)	Phosphatidylcholine (40:7)	3492	767.1100000000012	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in cellulo
STARD2	PC(40:7)	Phosphatidylcholine (40:7) => (18:1/22:6)	3492	767.1100000000014	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	known	in vitro
STARD2	PC(40:8)	Phosphatidylcholine (40:8)	3492	768.1100000000008	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(42:10)	Phosphatidylcholine (42:10)	3492	797.4300000000013	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(42:8)	Phosphatidylcholine (42:8)	3492	795.430000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	known	in vitro
STARD2	PC(O-32:1)	Phosphatidylcholine (O-32:1)	3492	642.0400000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-32:1)	Phosphatidylcholine (O-32:1)	3492	642.0400000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-32:2)	Phosphatidylcholine (O-32:2)	3492	643.0400000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)CO/C=C\CCCCCCCC/C=C\CCCCCC	new	in cellulo
STARD2	PC(O-32:3)	Phosphatidylcholine (O-32:3)	3492	644.0400000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-33:3)	Phosphatidylcholine (O-33:3)	3492	657.7000000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-34:1)	Phosphatidylcholine (O-34:1)	3492	669.3600000000008	[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(=O)([O-])OCC[N+](C)(C)C)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-34:1)	Phosphatidylcholine (O-34:1)	3492	669.3600000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COCCCCCCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-34:2)	Phosphatidylcholine (O-34:2)	3492	670.3600000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-34:2)	Phosphatidylcholine (O-34:2)	3492	670.3600000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-34:3)	Phosphatidylcholine (O-34:3)	3492	671.3600000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)CO/C=C\CCCCCC/C=C\CCCCCCCC	new	in vitro
STARD2	PC(O-34:4)/LPC(34:4)	"Phosphatidylcholine (O-34:4);Lysophosphatidylcholine (34:4)"	3492	682.1500000000004	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC)=O	new	in vitro
STARD2	PC(O-34:5)/LPC(34:5)	"Lysophosphatidylcholine (34:5);Phosphatidylcholine (O-34:5)"	3492	673.3600000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COCCCCC/C=C\C/C=C\CCCCCC	new	in vitro
STARD2	PC(O-35:5)	Phosphatidylcholine (O-35:5)	3492	696.8100000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC)=O	new	in vitro
STARD2	PC(O-36:1)	Phosphatidylcholine (O-36:1)	3492	696.680000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCCCC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-36:2)	Phosphatidylcholine (O-36:2)	3492	697.6800000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCC/C=C\CCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-36:2)	Phosphatidylcholine (O-36:2)	3492	697.6800000000005	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCCCCCCCCCCC)=O)CO/C=C\CCCCCCCC/C=C\CCCCCC	new	in vitro
STARD2	PC(O-36:3)	Phosphatidylcholine (O-36:3)	3492	698.6800000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COCCCCCCCC/C=C\CCCCCCCC	new	in vitro
STARD2	PC(O-36:4)/LPC(36:4)	"Phosphatidylcholine (O-36:4); Lysophosphatidylcholine (36:4)"	3492	699.6800000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-36:4)/LPC(36:4)	"Lysophosphatidylcholine (36:4);Phosphatidylcholine (O-36:4)"	3492	699.6800000000007	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-36:5)/LPC(36:5)	"Phosphatidylcholine (O-36:5);Lysophosphatidylcholine (36:5)"	3492	700.6800000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCC/C=C\CCCCCC	new	in vitro
STARD2	PC(O-36:5)/LPC(36:5)	"Phosphatidylcholine (O-36:5); Lysophosphatidylcholine (36:5)"	3492	700.6800000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCC/C=C\CCCCCC	new	in cellulo
STARD2	PC(O-36:6)/LPC(36:6)	"Phosphatidylcholine (O-36:6);Lysophosphatidylcholine (36:6)"	3492	701.6800000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCC/C=C\C/C=C\CCCCCC	new	in vitro
STARD2	PC(O-37:4)	Phosphatidylcholine (O-37:4)	3492	713.3400000000006	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COCCCCCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-37:6)	Phosphatidylcholine (O-37:6)	3492	715.3400000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCC/C=C\C/C=C\CCCCCCC	new	in vitro
STARD2	PC(O-37:7)	Phosphatidylcholine (O-37:7)	3492	673.3600000000002	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O)COCCCCC/C=C\C/C=C\CCCCCC	new	in vitro
STARD2	PC(O-38:5)/LPC(38:5)	"Lysophosphatidylcholine (38:5); Phosphatidylcholine (O-38:5)"	3492	728.0000000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-38:5)/LPC(38:5)	"Lysophosphatidylcholine (38:5);Phosphatidylcholine (O-38:5)"	3492	728.0000000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COCCCCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-38:6)	Phosphatidylcholine (O-38:6)	3492	729.000000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-38:7)	Phosphatidylcholine (O-38:7)	3492	730.0000000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-38:7)	Phosphatidylcholine (O-38:7)	3492	730.0000000000009	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCC	new	in vitro
STARD2	PC(O-38:8)	Phosphatidylcholine (O-38:8)	3492	683.6400000000003	C1CC2C3C4CCC4C3C2CC1CCCCCC(=O)OC[C@@](OCCCCCCCCC1CC2C3C4CCC4C3C2CC1)(COP(=O)([O-])OCC[N+](C)(C)C)[H]	new	in vitro
STARD2	PC(O-40:6)	Phosphatidylcholine (O-40:6)	3492	756.320000000001	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCCCC	new	in cellulo
STARD2	PC(O-40:7)	Phosphatidylcholine (O-40:7)	3492	757.3200000000011	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)CO/C=C\CCCCCCCCCCCCCCCC	new	in cellulo
TTPA	PA(32:1)	Phosphatidate (32:1) => (16:0/16:1)	2261	574.3500000000001	[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPA	PA(34:2)	Phosphatidate (34:2) => (18:1/16:1)	2261	602.6700000000002	[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPA	PG(30:1)	Phosphatidylglycerol (30:1)  => (14:0/16:1)	2261	605.5900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG(30:1)	Phosphatidylglycerol (30:1) => (16:1/14:0)	2261	605.5900000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG(32:2)	Phosphatidylglycerol (32:2) => (16:1/16:1)	2261	633.9100000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG(35:2)	Phosphatidylglycerol (35:2) => (18:1/17:1)	2261	674.8900000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG(35:2)	Phosphatidylglycerol (35:2) => (17:1/18:1)	2261	674.8900000000006	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG/BMP(32:1)	"Phosphatidylglycerol (32:1);Bismonoacylglycerolphosphate (32:1) => (16:1/16:0)"	2261	632.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
TTPA	PG/BMP(32:2)	"Bismonoacylglycerolphosphate (32:2);Phosphatidylglycerol (32:2) => (16:1/16:1)"	2261	633.9100000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O	new	in vitro
TTPA	PG/BMP(33:1)	"Bismonoacylglycerolphosphate (33:1);Phosphatidylglycerol (33:1) => (17:1/16:0)"	2261	646.5700000000003	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG/BMP(33:2)	"Bismonoacylglycerolphosphate (33:2);Phosphatidylglycerol (33:2) => (16:1/17:1)"	2261	647.5700000000004	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O	new	in vitro
TTPA	PG/BMP(34:2)	"Phosphatidylglycerol (34:2);Bismonoacylglycerolphosphate (34:2) => (16:1/18:1)"	2261	661.2300000000005	[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	CL(67:2)	Cardiolipin (67:2) => (16:0/18:1//16:0/17:1)	1907	1249.1900000000035	P(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)(OC[C@](O)([H])COP(OC[C@]([H])(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(O)=O)=O	new	in vitro
TTPAL	CL(68:3)	Cardiolipin (68:3)	1907	1249.1900000000035	P(OC[C@]([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)(OC[C@](O)([H])COP(OC[C@]([H])(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)(O)=O)=O	new	in vitro
TTPAL	CL(69:3)	Cardiolipin (69:3)	1907	1249.1900000000035	P(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)(OC[C@](O)([H])COP(OC[C@]([H])(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(O)=O)=O	new	in vitro
TTPAL	CL(70:3)	Cardiolipin (70:3) => (18:1/18:1/18:1/16:0)	1907	1276.5100000000034	P(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(O)(OC[C@](O)([H])COP(OC[C@]([H])(OC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC)(O)=O)=O	new	in vitro
TTPAL	FA(18:1)	octadecenoate => (18:1)	1907	270.3799999999999	C(CCCCCCCCCCC/C=C/CCCC)(=O)O	new	in vitro
TTPAL	LPE(16:0)	Lysophosphatidylethanolamine (16:0) => (16:0)	1907	381.49999999999966	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	LPE(17:1)	Lysophosphatidylethanolamine (17:1) => (17:1)	1907	396.15999999999957	[C@](COP(=O)(O)OCCN)([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	LPE(18:1)	Lysophosphatidylethanolamine (18:1) => (18:1)	1907	409.81999999999954	C(OP(OCCN)(O)=O)[C@]([H])(OC(=O)CCCCCCC/C=C\CCCCCCCC)CO	new	in vitro
TTPAL	LPG(18:1)	Lysophosphatidylglycerol (18:1) => (18:1)	1907	431.8799999999994	[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(=O)O	new	in vitro
TTPAL	PA(32:1)	Phosphatidate (32:1) => (16:0/16:1)	1907	574.3500000000001	[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PA(33:1)	Phosphatidate (33:1) => (16:0/17:1)	1907	588.0100000000002	[C@](COP(=O)(O)O)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PA(34:1)	Phosphatidate (34:1) => (16:0/18:1)	1907	601.6700000000003	[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PA(34:2)	Phosphatidate (34:2) => (18:1/16:1)	1907	602.6700000000002	[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PA(35:2)	Phosphatidate (35:2) => (18:1/17:1)	1907	616.3300000000003	[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PA(36:2)	Phosphatidate (36:2) => (18:1/18:1)	1907	629.9900000000004	[C@](COP(=O)(O)O)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	new	in vitro
TTPAL	PC(36:2)	Phosphatidylcholine (36:2)	1907	707.4700000000003	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCCC/C=C\C=C/CCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PC(O-18:1)/LPC(18:1)	"Phosphatidylcholine (O-18:1);Lysophosphatidylcholine (18:1)"	1907	441.00999999999954	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)COCCCCCCCC/C=C\CCCCCCCC	new	in vitro
TTPAL	PE(28:0)	Phosphatidylethanolamine (28:0) => (14:0/14:0)	1907	555.2099999999999	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(28:1)	Phosphatidylethanolamine (28:1) => (16:1/12:0)	1907	556.21	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(30:0)	Phosphatidylethanolamine (30:0) => (14:0/16:0)	1907	582.5300000000001	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(30:1)	Phosphatidylethanolamine (30:1) => (14:0/16:1)	1907	583.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(30:1)	Phosphatidylethanolamine (30:1) => (16:1/14:0)	1907	583.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(30:2)	Phosphatidylethanolamine (30:2) => (16:1/14:1)	1907	584.53	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(31:1)	Phosphatidylethanolamine (31:1) => (14:0/17:1)	1907	597.1900000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(31:1)	Phosphatidylethanolamine (31:1) => (17:1/14:0)	1907	597.1900000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(32:0)	Phosphatidylethanolamine (32:0) => (16:0/16:0)	1907	609.8500000000003	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(32:1)	Phosphatidylethanolamine (32:1) => (16:1/16:0)	1907	610.8500000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(32:1)	Phosphatidylethanolamine (34:1) => (16:0/16:1)	1907	610.8500000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
TTPAL	PE(32:2)	Phosphatidylethanolamine (32:2) => (16:1/16:1)	1907	611.8500000000001	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCC/C=C\CCCC)=O)COC(CCCCCCCCC/C=C\CCCC)=O	new	in vitro
TTPAL	PE(33:1)	Phosphatidylethanolamine (33:1) => (16:0/17:1)	1907	624.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PE(33:1)	Phosphatidylethanolamine (33:1) => (17:1/16:0)	1907	624.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	new	in vitro
TTPAL	PE(33:2)	Phosphatidylethanolamine (33:2) => (16:1/17:1)	1907	625.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(33:2)	Phosphatidylethanolamine (33:2) => (17:1/16:1)	1907	625.5100000000002	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	new	in vitro
TTPAL	PE(34:1)	Phosphatidylethanolamine (34:1) => (16:0/18:1)	1907	638.1700000000004	[C@](COP(=O)(O)OCCN)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	new	in vitro
